111;17;NULL;La Plaza de Paraguachí­;295;6301
112;17;NULL;La Vecindad;295;6301
113;17;NULL;Las Cabreras;295;6301
114;17;NULL;Las Hernández;295;6301
115;17;NULL;Las Maritas;295;6301
116;17;NULL;Las Piedras;295;6301
117;17;NULL;Los Bagres;295;6301
118;17;NULL;Los Cerritos;295;6301
119;17;NULL;Los Giles;295;6301
120;17;NULL;Los Gómez;295;6301
121;17;NULL;Los Marvales;295;6301
122;17;NULL;Los Millanes;295;6301
123;17;NULL;Luisa Cáceres de Arismendi (Urbanización);295;6301
124;17;NULL;Macanao;295;6301
125;17;NULL;Manzanillo;295;6301
126;17;NULL;Marino;295;6301
127;17;NULL;Mariño;295;6301
128;17;NULL;Orinoco;295;6301
129;17;NULL;Pampatar;295;6316
130;17;NULL;Pedregales;295;6301
131;17;NULL;Playa el Angel (Urbanización);295;6301
132;17;NULL;Porlamar;295;6301
133;17;NULL;Puerto Fermí­n;295;6301
134;17;NULL;Punta de Piedras;295;6318
135;17;NULL;Robledal;295;6301
136;17;NULL;San Antonio;295;6301
137;17;NULL;San Juan Bautista;295;6320
138;17;NULL;San Pedro de Coche;295;6321
139;17;NULL;Santa Ana;295;6301
140;17;NULL;Tacarigua;295;6301
141;17;NULL;Valle Verde (Urbanización);295;6301
142;17;NULL;Villa Rosa;295;6301
143;17;NULL;La Asunción;295;6311
144;17;NULL;Pedro González;295;6301
145;17;NULL;Otras Poblaciones;295;6301
146;17;NULL;Agua de Vaca;295;6301
147;17;NULL;Altagracia;295;6301
148;17;NULL;Antolin del Campo;295;6301
149;17;NULL;Boca del Pozo;295;6301
150;17;NULL;Boca del Rí­o;295;6304
151;17;NULL;Bolí­var;295;6301
152;17;NULL;Boquerón;295;6301
153;17;NULL;Chacachacare;295;6301
154;13;NULL;Aguada Grande;253;3031
155;13;NULL;Aregue;251;3052
156;13;NULL;Baragua;251;3034
157;13;NULL;Barquisimeto;251;3001
158;13;NULL;Bobare;253;3004
159;13;NULL;Cabudare;251;3023
160;13;NULL;Cariragua;251;3051
161;13;NULL;Carora;252;3050
162;13;NULL;Cubiro;253;3063
163;13;NULL;Duaca;253;3025
164;13;NULL;El Empedrado;251;3060
165;13;NULL;Guarico;253;3057
166;13;NULL;Humocaro Alto/Bajo;253;3058
167;13;NULL;Las Guabinas;251;3033
168;13;NULL;Los Rastrojos;251;3023
169;13;NULL;Los Yabos;251;3050
170;13;NULL;Quí­bor;253;3061
171;13;NULL;Rí­o Claro;251;3009
172;13;NULL;Rí­o Tocuyo;251;3054
173;13;NULL;San Francisco;251;3055
174;13;NULL;San Miguel;251;3016
175;13;NULL;Sanare;253;3028
176;13;NULL;Sarare;251;3015
177;13;NULL;Siquisique;253;3032
178;13;NULL;Guayabones;251;35101
179;13;NULL;Quebrada Arriba;251;3101
180;13;NULL;Otras poblaciones;251;3001
181;6;NULL;Altamira;273;5208
182;6;NULL;Barinas;273;5201
183;6;NULL;Barinitas;273;5206
184;6;NULL;Barrancas;273;5201
185;6;NULL;Bruzual;273;5201
186;6;NULL;Calderas;273;5207
187;6;NULL;Ciudad Bolivia;273;5214
188;6;NULL;Ciudad de Nutrias;273;5221
189;6;NULL;Dolores;273;5217
190;6;NULL;El Cantón;278;5201
191;6;NULL;La Cochinilla (Barinitas);273;5201
192;6;NULL;La Luz;273;5201
193;6;NULL;La Unión;273;2312
194;6;NULL;Libertad;273;5220
195;6;NULL;Maporal;273;5201
196;6;NULL;Mijagual;273;5201
197;6;NULL;Obispos;273;5213
198;6;NULL;Pedraza la Vieja;273;5201
199;6;NULL;Puerto Nutrias;273;5201
200;6;NULL;Quebrada Seca;273;5201
201;6;NULL;Quintero;273;5201
202;6;NULL;Sabaneta;273;5224
203;6;NULL;Sacopó;273;5216
204;6;NULL;San Rafael de Canagua;273;5201
205;6;NULL;San Silvestre;273;5203
206;6;NULL;San Vicente;273;5201
207;6;NULL;Santa Barbara;278;5210
208;6;NULL;Santa Catalina;273;5201
209;6;NULL;Santa Inés;273;5201
210;6;NULL;Santa Lucia;273;5201
211;6;NULL;Santa Rosa;273;5219
212;6;NULL;Torunos;273;5201
213;6;NULL;Veguitas;273;5201
214;6;NULL;Arismendi;273;2201
215;6;NULL;Capitanejo;273;5201
216;6;NULL;Chameta;273;5216
217;6;NULL;El Real;273;5201
218;6;NULL;El Regalo;273;5201
219;6;NULL;Guadarrama;273;2201
220;6;NULL;Quebrada Seca;273;5067
221;6;NULL;Otras Poblaciones;273;5201
222;7;NULL;Aeropuerto La Carlota (Caracas);212;1064
223;7;NULL;Araira;212;1221
224;7;NULL;Barrio El Carmen Minas de Baruta;212;1080
225;7;NULL;Barrio El Carmen Petare;212;1073
226;7;NULL;Barrio El Manguito Petare;212;1073
227;7;NULL;Barrio El Rodeo;212;1221
228;7;NULL;Barrio La Cruz Petare;212;1073
229;7;NULL;Barrio La Cruz Chacao;212;1060
230;7;NULL;Barrio Niño Jesús;212;1030
231;7;NULL;Capaya;234;1225
232;7;NULL;Carenero;234;1231
233;7;NULL;Carrizal;212;1203
234;7;NULL;Caucagua;234;1246
235;7;NULL;Charallave;239;1210
236;7;NULL;Chirimena;234;1231
237;7;NULL;Chuspa;234;1166
238;7;NULL;Chuspita;234;1246
239;7;NULL;Cupira;234;1238
240;7;NULL;Curiepe;234;1232
241;7;NULL;Cúa;239;1211
242;7;NULL;El Café;234;1225
243;7;NULL;El Guapo;234;1243
244;7;NULL;El Hatillo (Caracas);212;1083
245;7;NULL;El Marquís;212;1071
246;7;NULL;Guarenas;212;1220
247;7;NULL;Guatire;212;1221
248;7;NULL;Higuerote;234;1231
249;7;NULL;La Tahona;212;1083
250;7;NULL;Las González;212;1228
251;7;NULL;Lomas de la Lagunita;212;1083
252;7;NULL;Los Chorros;212;1071
253;7;NULL;Los Samanes;212;1080
254;7;NULL;Los Teques;212;1201
255;7;NULL;Machurucuto;234;1245
256;7;NULL;Mamporal;234;1228
257;7;NULL;Ocumare del Tuy;239;1209
258;7;NULL;Paparo;234;1236
259;7;NULL;Paracotos;234;1201
260;7;NULL;Petare;212;1073
261;7;NULL;Plaza las Américas;212;1061
262;7;NULL;Prados del Este;212;1080
263;7;NULL;Pueblo Nuevo Mamporal;234;1235
264;7;NULL;Rí­o Chico;234;1236
265;7;NULL;San Antonio de los Altos;212;1204
266;7;NULL;San Blas;212;1073
267;7;NULL;San Diego de los Altos;212;1204
268;7;NULL;San Fernando del Guapo;234;1243
269;7;NULL;San Francisco de Yare;239;1212
270;7;NULL;San José de Barlovento;234;1235
271;7;NULL;San José de Rí­o Chico;234;1235
272;7;NULL;San José de los Altos;212;1204
273;7;NULL;San Pedro de los Altos;212;1204
274;7;NULL;Santa Lucia;239;1214
275;7;NULL;Santa Paula;212;1061
276;7;NULL;Santa Rosa de Lima;212;1061
277;7;NULL;Santa Teresa del Tuy;239;1215
278;7;NULL;Sebucón;212;1071
279;7;NULL;Sector La Estancia (Chuao;212;1064
280;7;NULL;Sector Los Naranjos;212;1061
281;7;NULL;Simón Bolí­var (Ciudad Tablita);212;1030
282;7;NULL;Tacarigua Mamporal;234;1228
283;7;NULL;Tacarigua de La Laguna;234;1236
284;7;NULL;Tacata;239;1211
285;7;NULL;Terrazas de Club Hí­pico (Caracas);212;1080
286;7;NULL;U.S.B.;212;1086
287;7;NULL;Urbanización La Urbina;212;1073
288;7;NULL;Urbanización Altamira (Caracas);212;1060
289;7;NULL;Urbanización Alto Hatillo (Caracas);212;1083
290;7;NULL;Urbanización Alto Prado (Caracas);212;1080
291;7;NULL;Urbanización Avila (Caracas);212;1050
292;7;NULL;Urbanización Bello Campo (Caracas);212;1060
293;7;NULL;Urbanización Boleita;212;1071
294;7;NULL;Urbanización Boleita Alta;212;1071
295;7;NULL;Urbanización California Norte;212;1071
296;7;NULL;Urbanización California Sur;212;1071
297;7;NULL;Urbanización Campo Alegre;212;1060
298;7;NULL;Urbanización Canteras de Miranda;212;1073
299;7;NULL;Urbanización Caracas Country Club;212;1060
300;7;NULL;Urbanización Caurimare;212;1061
301;7;NULL;Urbanización Chacao;212;1060
302;7;NULL;Urbanización Chuao;212;1061
303;7;NULL;Urbanización Colinas de Baruta;212;1080
304;7;NULL;Urbanización Colinas de Bello Monte;212;1050
305;7;NULL;Urbanización Colinas de La California;212;1071
306;7;NULL;Urbanización Colinas de La Mariposa;212;1090
307;7;NULL;Urbanización Colinas de La Trinidad;212;1080
308;7;NULL;Urbanización Colinas de Los Ruices;212;1071
309;7;NULL;Urbanización Colinas de Turumo;212;1073
310;7;NULL;Urbanización Colinas de Valle Arriba;212;1080
311;7;NULL;Urbanización Colinas del Tamanaco;212;1061
312;7;NULL;Urbanización Cumbres de Curumo;212;1080
313;7;NULL;Urbanización Cátira;212;1030
314;7;NULL;Urbanización Don Bosco;212;1071
315;7;NULL;Urbanización El Cafetal;212;1061
316;7;NULL;Urbanización El Dorado;212;1073
317;7;NULL;Urbanización El Llanito;212;1073
318;7;NULL;Urbanización El Marqués;212;1071
319;7;NULL;Urbanización El Pedregal;212;1060
320;7;NULL;Urbanización El Peñón;212;1080
321;7;NULL;Urbanización El Placer;212;1080
322;7;NULL;Urbanización El Placer de Marí­a;212;1080
323;7;NULL;Urbanización El Prado;212;1040
324;7;NULL;Urbanización El Retiro;212;1060
325;7;NULL;Urbanización El Rosal;212;1060
326;7;NULL;Urbanización La Boyera;212;1083
327;7;NULL;Urbanización La Carlota;212;1071
328;7;NULL;Urbanización La Castellana;212;1060
329;7;NULL;Urbanización La Ciudadela;212;1080
330;7;NULL;Urbanización La Cumbre;212;1083
331;7;NULL;Urbanización La Esmeralda;212;1083
332;7;NULL;Urbanización La Esperanza;212;1030
333;7;NULL;Urbanización La Estancia;212;1071
334;7;NULL;Urbanización La Floresta;212;1060
335;7;NULL;Urbanización La Lagunita Country Club;212;1083
336;7;NULL;Urbanización La Mariposa;212;1090
337;7;NULL;Urbanización La Trinidad;212;1080
338;7;NULL;Urbanización Las Bonitas;212;1080
339;7;NULL;Urbanización Las Mercedes;212;1060
340;7;NULL;Urbanización Las Minas;212;1080
341;7;NULL;Urbanización Las Vegas de Petare;212;1073
342;7;NULL;Urbanización Lomas de Las Mercedes;212;1061
343;7;NULL;Urbanización Lomas del Club Hí­pico;212;1080
344;7;NULL;Urbanización Los Cortijos de Lourdes;212;1071
345;7;NULL;Urbanización Los Dos Caminos;212;1071
346;7;NULL;Urbanización Los Naranjos;212;1061
347;7;NULL;Urbanización Los Ruices;212;1071
348;7;NULL;Urbanización Macaracuay;212;1071
349;7;NULL;Urbanización Mampote;212;1073
350;7;NULL;Urbanización Mirador del Este;212;1073
351;7;NULL;Urbanización Miranda Petare Guarenas;212;1073
352;7;NULL;Urbanización Palo Verde;212;1073
353;7;NULL;Urbanización Parque Anauco;212;1010
354;7;NULL;Urbanización Parque Sebucón;212;1071
355;7;NULL;Urbanización Paseo Las Mercedes;212;1061
356;7;NULL;Urbanización Paulo VI;212;1073
357;7;NULL;Barrio San Blas;212;1073
358;7;NULL;Barrio San Miguel Petare;212;1073
359;7;NULL;Barrio Unión;212;1020
360;7;NULL;Centro Comercial Plaza Las Americas;212;1061
361;7;NULL;Urbanización La Urbina;212;1073
362;7;NULL;Urbanización Las Américas;212;1020
363;7;NULL;Urbanización Los Chorros;212;1071
364;7;NULL;Urbanización Prados Del Este;212;1080
365;7;NULL;Urbanización Santa Fe Norte y Sur;212;1080
366;7;NULL;Urbanización Santa Ines;212;1080
367;7;NULL;Urbanización Santa Paula;212;1061
368;7;NULL;Urbanización Santa Sofia;212;1061
369;7;NULL;Urbanización Sartenejas;212;1080
370;7;NULL;Urbanización Sebucan;212;1071
371;7;NULL;Urbanización Sector Los Naranjos;212;1061
372;7;NULL;Urbanización Sorocaima;212;1080
373;7;NULL;Urbanización Terraza Del Club Hipico;212;1080
374;7;NULL;Urbanización Terrazas Del Avila;212;1073
375;7;NULL;Urbanización Turiamo;212;1020
376;7;NULL;Urbanización Turumo;212;1073
377;7;NULL;Urbanización Valle Arriba;212;1061
378;16;NULL;Aguasay;292;6201
379;16;NULL;Alto Guri;0;6201
380;16;NULL;Altos de los Godos;0;6201
381;16;NULL;Andrés Eloy Blanco;0;6201
382;16;NULL;Aragua de Maturí­n;292;6206
383;16;NULL;Areo;0;6201
384;16;NULL;Azagua;0;6201
385;16;NULL;Bajo Guarapiche;0;6201
386;16;NULL;Barrancas;287;6208
387;16;NULL;Brisas de Aribi;0;6201
388;16;NULL;Cachipo;0;6201
389;16;NULL;Caicara de Maturí­n;292;6209
390;16;NULL;Campo Alegre;0;6201
391;16;NULL;Carabobo;0;6201
392;16;NULL;Caripe;292;6210
393;16;NULL;Caripito;291;6211
394;16;NULL;Caño Colorado;0;6201
395;16;NULL;Chaguaramal;0;6201
396;16;NULL;El Corozo;0;6201
397;16;NULL;El Cortijo;0;6201
398;16;NULL;El Furrial;0;6201
399;16;NULL;El Juní­n;0;6201
400;16;NULL;El Merey;0;6201
401;16;NULL;El Para;0;6201
402;16;NULL;El Pelón;0;6201
403;16;NULL;El Respiro;0;6201
404;16;NULL;El Tejero;0;6213
405;16;NULL;El Zamuro;0;6201
406;16;NULL;El Zorro;0;6201
407;16;NULL;Guanaguana;0;6214
408;16;NULL;Guarito;0;6201
409;16;NULL;Jusepí­n;292;6204
410;16;NULL;La Candelaria;0;6201
411;16;NULL;La Cruz de La Paloma;0;6201
412;16;NULL;La Guanota;0;6210
413;16;NULL;La Morrocoya;0;6201
414;16;NULL;La Pica;0;6201
415;16;NULL;La Plantación;0;6201
416;16;NULL;La Poderosa;0;6201
417;16;NULL;La Toscana;0;6215
418;16;NULL;Las Alhuacas;0;6201
419;16;NULL;Las Brisas;0;6201
420;16;NULL;Las Cocuizas;0;6201
421;16;NULL;Las Palmeras;0;6201
422;16;NULL;Las Pinas;0;6201
423;16;NULL;Libertador;0;6201
424;16;NULL;Los Guaritos;0;6201
425;16;NULL;Los Pinos;0;6201
426;16;NULL;Manreza;0;6201
427;16;NULL;Maturí­n;291;6201
428;16;NULL;Miraflores;291;6216
429;16;NULL;Morichal Largo;0;6201
430;16;NULL;Puerto Amador;0;6201
431;16;NULL;Punta Gorda;0;6201
432;16;NULL;Quiriquire;291;6218
433;16;NULL;San Antonio de Maturí­n;292;6219
434;16;NULL;San Antonio de Tabasca;0;6225
435;16;NULL;San Felix de Monagas;0;6226
436;16;NULL;San Francisco de Maturí­n;0;6219
437;16;NULL;San Luis;0;6201
438;16;NULL;San Miguel;0;6201
439;16;NULL;San Vicente;0;6201
440;16;NULL;Santa Bárbara;0;6221
441;16;NULL;Santa Elena;0;6201
442;16;NULL;Sarabria;0;6201
443;16;NULL;Temblador;287;6223
444;16;NULL;Teresen;0;6224
445;16;NULL;Tirado;0;6201
446;16;NULL;Viento Colao;0;6201
447;16;NULL;Viento Fresco;0;6207
448;16;NULL;Vuelta Larga;0;6201
449;16;NULL;Zona Industrial;0;6201
450;16;NULL;Guarapiche;0;6201
451;16;NULL;Otras Poblaciones;0;6201
452;3;NULL;Anaco;282;6003
453;3;NULL;Aragua de Barcelona;282;6002
454;3;NULL;Atapirire;281;6001
455;3;NULL;Barbacoa;281;6001
456;3;NULL;Barcelona;281;6001
457;3;NULL;Bergantí­n;281;6001
458;3;NULL;Boca de Uchire;281;6005
459;3;NULL;Cachipo;281;6001
460;3;NULL;Caigua;281;6001
461;3;NULL;Cantaura;282;6007
462;3;NULL;Clarines;281;6008
463;3;NULL;El Carito;281;6001
464;3;NULL;El Chaparro;283;2350
465;3;NULL;El Hatillo;281;6001
466;3;NULL;El Morro de Barcelona;281;6016
467;3;NULL;El Pao;281;6001
468;3;NULL;El Pilar;281;6001
469;3;NULL;El Tigre;283;6050
470;3;NULL;Guanape;281;6012
471;3;NULL;Guanta;281;6014
472;3;NULL;Guaribe de Cajigal;281;6001
473;3;NULL;La Margarita;281;6002
474;3;NULL;Lecherí­as;281;6016
475;3;NULL;Los Altos de Santa Fe;281;6001
476;3;NULL;Los Pilones;281;6003
477;3;NULL;Mapire;281;6001
478;3;NULL;Modulo de Boyacá;281;6001
479;3;NULL;Modulo de Chuparin;281;6009
480;3;NULL;Mundo Nuevo;281;6001
481;3;NULL;Naricual;281;6001
482;3;NULL;Onoto;281;6020
483;3;NULL;Pariaguán;283;6052
484;3;NULL;Pertigalete;281;6014
485;3;NULL;Pozuelos;281;6022
486;3;NULL;Puerto La Cruz;281;6023
487;3;NULL;Puerto Pí­ritu;281;6022
488;3;NULL;Pí­ritu;281;6022
489;3;NULL;Sabana de Uchire;281;6001
490;3;NULL;San Diego de Cabrutica;281;6001
491;3;NULL;San Joaquí­n;282;6001
492;3;NULL;San José de Guanipa;282;6054
493;3;NULL;San Mateo;282;6048
494;3;NULL;San Miguel;282;6001
495;3;NULL;San Pablo;282;6001
496;3;NULL;San Tomé;283;6055
497;3;NULL;Santa Ana;282;6027
498;3;NULL;Santa Clara;282;6001
499;3;NULL;Santa Cruz del Orinoco;281;6001
500;3;NULL;Santa Inés;282;6001
501;3;NULL;Santa Rosa;282;6001
502;3;NULL;Soledad;285;8013
503;3;NULL;Urí­ca;292;6001
504;3;NULL;Uverito;281;6001
505;3;NULL;Valle Guanape;281;6032
506;3;NULL;Zuata;281;6057
507;3;NULL;Otras Poblaciones;281;6001
508;5;NULL;10 de Diciembre;243;2107
509;5;NULL;12 de Febrero;243;2104
510;5;NULL;12 de Octubre Maracay;243;2103
511;5;NULL;13 de Enero I, II, III (Maracay);243;2103
512;5;NULL;13 de Junio (Maracay);243;2103
513;5;NULL;18 de Mayo (Maracay);243;2103
514;5;NULL;1;243;2103
515;5;NULL;23 de Enero (Maracay);243;2104
516;5;NULL;5 de Julio;243;2118
517;5;NULL;5 de Julio (Maracay);243;2103
518;5;NULL;Alayón (Maracay);243;2103
519;5;NULL;Alberto Solano (Maracay);243;2103
520;5;NULL;Alí­ Primera (Cagua);244;2122
521;5;NULL;Andrés Bello (Maracay);243;2102
522;5;NULL;Andrés Eloy (Santa Cruz);243;2123
523;5;NULL;Andrés Eloy Blanco (Maracay);243;2103
524;5;NULL;Angélica de Lusinchi (Cagua);244;2122
525;5;NULL;Apolo (Villa de Cura);244;2126
526;5;NULL;Aquiles Nazoa (Maracay);243;2103
527;5;NULL;Araguita (Villa de Cura);244;2126
528;5;NULL;Arias Blanco (El Limón);243;2105
529;5;NULL;Arsenal (Maracay);243;2101
530;5;NULL;Barrancón (Cagua);244;2122
531;5;NULL;Base Aragua (Maracay);243;2102
532;5;NULL;Bella Vista (Cagua);244;2122
533;5;NULL;Bella Vista (Maracay);243;2102
534;5;NULL;Bello Monte (Palo Negro);243;2117
535;5;NULL;Bello Monte I y II (La Victoria);244;2121
536;5;NULL;Bermúdez (Maracay);243;2103
537;5;NULL;Bolí­var (La Victoria);244;2121
538;5;NULL;Bolí­var (Maracay);243;2104
539;5;NULL;Bolí­var (San Mateo);244;2120
540;5;NULL;Bosque Lindo (El Consejo);244;2118
541;5;NULL;Brisas del Lago (Maracay);243;2104
542;5;NULL;Caballero (Cagua);244;2122
543;5;NULL;Cadillal (Maracay);243;2104
544;5;NULL;Cagua (Cagua);244;2122
545;5;NULL;Calicanto (Maracay);243;2101
546;5;NULL;Camburito (Maracay);243;2103
547;5;NULL;Camejo (Villa de Cura);244;2126
548;5;NULL;Campo Alegre (Cagua);244;2122
549;5;NULL;Campo Alegre (Maracay);243;2103
550;5;NULL;Campo Claro (Maracay);243;2101
551;5;NULL;Campo Elí­as (La Victoria);244;2121
552;5;NULL;Cantarrana (Maracay);243;2102
553;5;NULL;Cantor Nieve Rí­o (Tejerí­as);244;2119
554;5;NULL;Carlos Andrés Pérez (Palo Negro);243;2117
555;5;NULL;Carlos Maza (Maracay);243;2103
556;5;NULL;Carrizalito (Villa de Cura);244;2126
557;5;NULL;Casanova Godoy (Maracay);243;2103
558;5;NULL;Casco de La Ciudad (Maracay);243;2101
559;5;NULL;Cata (Ocumare de La Costa);243;2114
560;5;NULL;Caña de Azócar (Maracay);243;2105
561;5;NULL;Cañaote (Tejerí­as);244;2119
562;5;NULL;Cementerio (El Consejo);244;2118
563;5;NULL;Choroní­ (Choroní­);243;2110
564;5;NULL;Ciudad Jardí­n (Cagua);244;2122
565;5;NULL;Ciudad Jardí­n (Maracay);243;2102
566;5;NULL;Ciudad Universitaria (El Limón);243;2105
567;5;NULL;Codazzi (Cagua);244;2122
568;5;NULL;Colonia Tovar;244;1030
569;5;NULL;Cooperativa Los Olivos Nuevos (Maracay);243;2102
570;5;NULL;Cooperativa Los Olivos Viejos (Maracay);243;2102
571;5;NULL;Corianza (Cagua);244;2122
572;5;NULL;Corocito (San Mateo);244;2120
573;5;NULL;Coromoto (Maracay);243;2101
574;5;NULL;Curiepe (Tejerí­as);244;2119
575;5;NULL;Cuyagua (Ocumare de La Costa);243;2112
576;5;NULL;Doctor Pedro Garcí­a (Turmero);244;2116
577;5;NULL;El Bosque (Maracay);243;2102
578;5;NULL;El Béisbol (Tejerí­as);244;2119
579;5;NULL;El Carmen (Cagua);244;2122
580;5;NULL;El Carmen (La Victoria);244;2121
581;5;NULL;El Carmen (Maracay);243;2101
582;5;NULL;El Cementerio (La Victoria);244;2121
583;5;NULL;El Centro (Maracay);243;2104
584;5;NULL;El Consejo (El Consejo);244;2118
585;5;NULL;El Esfuerzo (Maracay);243;2104
586;5;NULL;El Estadium (La Victoria);244;2121
587;5;NULL;El Hipódromo (Maracay);243;2104
588;5;NULL;El Indio (Maracay);243;2104
589;5;NULL;El Lago (Maracay);243;2104
590;5;NULL;El Lechosal (Cagua);244;2122
591;5;NULL;El Macaro (Turmero);244;2115
592;5;NULL;El Maomo (Santa Cruz);243;2123
593;5;NULL;El Milagro (Maracay);243;2101
594;5;NULL;El Nido (El Consejo);244;2118
595;5;NULL;El Ortiseño (Palo Negro);243;2117
596;5;NULL;El Piñal (El Limón, Maracay);243;2105
597;5;NULL;El Progreso (El Limón, Maracay);243;2105
598;5;NULL;El Recreo (La Victoria);244;2121
599;5;NULL;El Recurso (Maracay);243;2101
600;5;NULL;El Remanso (Santa Cruz);243;2123
601;5;NULL;El Tierral (19 de Abril Maracay);243;2107
602;5;NULL;El Topo (Cagua);244;2122
603;5;NULL;El Toquito (Villa de Cura);244;2126
604;5;NULL;El Toro (Maracay);243;2102
605;5;NULL;El Toro (Maracay);243;2101
606;5;NULL;El Triunfo (Maracay);243;2104
607;5;NULL;El Trébol (Maracay);243;2103
608;5;NULL;El Valle de Santa Rita (Maracay);243;2103
609;5;NULL;El Viñedo (Maracay);243;2104
610;5;NULL;Ezequiel Zamora Palo Negro);243;2117
611;5;NULL;Francisco de Miranda (Maracay);243;2103
612;5;NULL;Francisco de Miranda (Villa de Cura);244;2126
613;5;NULL;Funda Villa I y II (Villa de Cura);244;2126
614;5;NULL;Fundación Mendoza (Maracay);243;2103
615;5;NULL;Girardot (Maracay);243;2103
616;5;NULL;Guanarito (Turmero);244;2115
617;5;NULL;Guaracarima (La Victoria);244;2121
618;5;NULL;Guaruto (Maracay);243;2103
619;5;NULL;Guayabita (Turmero);244;2115
620;5;NULL;Guayamura (Maracay);243;2104
621;5;NULL;Guillen (Cagua);244;2122
622;5;NULL;Guere (Turmero);244;2115
623;5;NULL;Guerito (19 de Abril, Maracay);243;2107
624;5;NULL;Jabillar (Tejerias);244;2119
